berita;ringkasan;url
Kapolres Jakarta Pusat Komisaris Besar Roma Hutajulu mengatakan pengamanan dan pengalihan arus lalu lintas sudah disiapkan saat pasangan capres-cawapres mengambil nomor urut di KPU.;Pengamanan dan pengalihan arus lalu lintas sudah disiapkan.;https://www.cnnindonesia.com/nasional/20180920193610-20-331890/jalan-imam-bonjol-ditutup-saat-pengambilan-nomor-urut-capres
Kasubdit Penegakan Hukum dan Pembinaan Ditlantas Polda Metro Jaya Ajun Komisaris Besar Budiyanto mengatakan rute alternatif selama jalan ditutup masih dalam pembahasan.;Rute alternatif selama jalan ditutup masih dalam pembahasan.;https://www.cnnindonesia.com/nasional/20180920193610-20-331890/jalan-imam-bonjol-ditutup-saat-pengambilan-nomor-urut-capres
Sementara itu Kepala Suku Dinas Perhubungan Jakarta Pusat Harlen Simanjuntak mengatakan jika terjadi arak-arakan atau pawai, pihaknya akan mengupayakan untuk tidak menutup rute jalan.;Upaya tidak menutup rute jalan jika terjadi pawai.;https://www.cnnindonesia.com/nasional/20180920193610-20-331890/jalan-imam-bonjol-ditutup-saat-pengambilan-nomor-urut-capres
Kepala Bidang Hubungan Masyarakat Polda Metro Jaya Kombes Argo Yuwono mengatakan ratusan personel kepolisian akan menjaga KPU saat pengambilan nomor urut tersebut. ;Ratusan personel kepolisian akan menjaga KPU.;https://www.cnnindonesia.com/nasional/20180920193610-20-331890/jalan-imam-bonjol-ditutup-saat-pengambilan-nomor-urut-capres
Pengamanan tersebut masuk dalam Operasi Mantap Brata yang akan dilakukan selama masa kampanye Pilpres berlangsung.;Pengamanan tersebut masuk dalam Operasi Mantap Brata.;https://www.cnnindonesia.com/nasional/20180920193610-20-331890/jalan-imam-bonjol-ditutup-saat-pengambilan-nomor-urut-capres
"""Pihak kepolisian akan menurunkan personel untuk pengamanan, sekitar 500 personel lebih yang kita turunkan di sana,"" ujarnya di Mapolda Metro Jaya.";Kepolisian menurunkan 500 personel untuk pengamanan.;https://www.cnnindonesia.com/nasional/20180920193610-20-331890/jalan-imam-bonjol-ditutup-saat-pengambilan-nomor-urut-capres
Kepolisian Daerah Metro Jaya telah menyiapkan sejumlah rute pengalihan arus lalu lintas sebagai imbas dari acara pengambilan nomor urut calon presiden dan calon wakil  presiden yang dilakukan pada Jumat (21/9) malam di Kantor KPU RI, Menteng, Jakarta Pusat.;Kepolisian Daerah Metro Jaya telah menyiapkan rute pengalihan arus lalu lintas.;https://www.cnnindonesia.com/nasional/20180921104633-20-331963/rute-pengalihan-lalu-lintas-saat-undian-nomor-urut-capres
Kepala Bagian Operasi Ditlantas Polda Metro Jaya Ajun Komisaris Besar Sudarmanto mengatakan untuk kendaraan yang akan menuju ke Jalan Imam Bonjol akan dibagi menjadi empat rute.;Kendaraan yang menuju ke Jalan Imam Bonjol akan dibagi empat rute.;https://www.cnnindonesia.com/nasional/20180921104633-20-331963/rute-pengalihan-lalu-lintas-saat-undian-nomor-urut-capres
Pengalihan arus lalu lintas juga tidak hanya terjadi di Imam Bonjol. Sudarmanto mengatakan polisi juga melakukan pengalihan arus lalu lintas di Tugu Proklamasi.;Pengalihan arus lalu lintas di Tugu Proklamasi.;https://www.cnnindonesia.com/nasional/20180921104633-20-331963/rute-pengalihan-lalu-lintas-saat-undian-nomor-urut-capres
Sudarmanto mengatakan pengalihan arus lalu lintas di kawasan Imam Bonjol dan Tugu Proklamasi akan diterapkan mulai pukul 17.00 WIB hingga selesai kegiatan di KPU.;Pengalihan arus lalu lintas diterapkan hingga selesai kegiatan di KPU.;https://www.cnnindonesia.com/nasional/20180921104633-20-331963/rute-pengalihan-lalu-lintas-saat-undian-nomor-urut-capres
Acara pengambilan nomor urut capres-cawapres rencananya digelar malam ini sekitar pukul 19.30 WIB. Acara kemungkinan besar dihadiri langsung oleh dua pasangan calon Jokowi-Ma'ruf Amin dan Prabowo Subianto-Sandiaga Uno.;Acara pengambilan nomor urut capres-cawapres.;https://www.cnnindonesia.com/nasional/20180921104633-20-331963/rute-pengalihan-lalu-lintas-saat-undian-nomor-urut-capres
Macet hingga beberapa kilometer ini terjadi karena adanya demonstrasi di kantor G4S di seberang Sekolah Polwan Polri.;Macet karena demonstrasi di kantor G4S.;https://www.cnnindonesia.com/nasional/20180924130531-20-332700/demo-di-pasar-jumat-macet-mengular-hingga-pasar-ciputat
Kemacetan mengular hingga Pasar Ciputat di Tangerang Selatan yang berjarak sekitar 6 km. ;Kemacetan mengular 6 km.;https://www.cnnindonesia.com/nasional/20180924130531-20-332700/demo-di-pasar-jumat-macet-mengular-hingga-pasar-ciputat
Kemacetan semakin diperparah dengan adanya beberapa putaran balik di Jalan Ir Haji Juanda, Ciputat seperti di depan kampus Universitas Islam Negeri Syarif Hidayatullah, Ciputat.;Kemacetan diperparah dengan adanya beberapa putaran balik di Jalan Ir Haji Juanda.;https://www.cnnindonesia.com/nasional/20180924130531-20-332700/demo-di-pasar-jumat-macet-mengular-hingga-pasar-ciputat
Untuk mengantisipasi kepadatan di jalan raya, Direktorat Lalu Lintas Polda Metro Jaya bakal menerapkan kebijakan pengalihan arus lalu lintas sementara pada hari itu.;Pengalihan arus lalu lintas diterapkan untuk mengantisipasi kepadatan.;https://www.cnnindonesia.com/nasional/20180927140052-12-333685/lalu-lintas-dialihkan-saat-pembukaan-asian-para-games
Kasubdit Penegakan Hukum dan Pembinaan Ditlantas Polda Metro Jaya Ajun Komisaris Besar Budiyanto mengatakan pengalihan arus lalin akan berlangsung sejak pukul 16.00 WIB. ;Pengalihan arus lalin berlangsung pukul 16.00 WIB.;https://www.cnnindonesia.com/nasional/20180927140052-12-333685/lalu-lintas-dialihkan-saat-pembukaan-asian-para-games
Budiyanto mengatakan, 1.677 polisi lalu lintas dikerahkan saat upacara pembukaan menjaga situasi lalu lintas. Setidaknya ada tujuh rute pengalihan arus.;1.677 polisi lalu lintas dikerahkan saat upacara pembukaan.;https://www.cnnindonesia.com/nasional/20180927140052-12-333685/lalu-lintas-dialihkan-saat-pembukaan-asian-para-games
Direktur Lalu Lintas Polda Metro Jaya Kombes Yusuf menjelaskan proses tilang dengan tangkapan kamera CCTV atau dikenal dengan sebutan electronic traffic law enforcement (e-TLE). ;Proses tilang dengan CCTV dikenal dengan sebutan e-TLE.;https://www.cnnindonesia.com/nasional/20180928163140-12-334039/polisi-tak-sita-sim-pengendara-saat-tilang-cctv-diterapkan
Yusuf mengatakan proses tilang memang berbeda dengan sistem tilang elektronik. Pihaknya pun sedang mengupayakan agar tidak lagi terjadi persidangan bagi pelanggar.;Proses tilang berbeda dengan sistem tilang elektronik.;https://www.cnnindonesia.com/nasional/20180928163140-12-334039/polisi-tak-sita-sim-pengendara-saat-tilang-cctv-diterapkan
Yusuf mengatakan karena yang bekerja merupakan kamera CCTV maka tidak ada lagi penahanan SIM atau STNK di lokasi tilang. ;Penahanan SIM atau STNK tidak ada lagi.;https://www.cnnindonesia.com/nasional/20180928163140-12-334039/polisi-tak-sita-sim-pengendara-saat-tilang-cctv-diterapkan
Pengendara yang ditilang pun harus membayarkan denda tilang paling lambat tujuh hari setelah peristiwa itu.;Pengendara yang ditilang harus membayar denda.;https://www.cnnindonesia.com/nasional/20180928163140-12-334039/polisi-tak-sita-sim-pengendara-saat-tilang-cctv-diterapkan
Uji coba e-TLE akan dilakukan pada 1 Oktober mendatang di kawasan Sudirman-Thamrin. ;Uji coba e-TLE dilakukan pada 1 Oktober. ;https://www.cnnindonesia.com/nasional/20180928163140-12-334039/polisi-tak-sita-sim-pengendara-saat-tilang-cctv-diterapkan
Kamera CCTV pun telah dipasang di Bundaran Patung Kuda dan Sarinah.;Kamera CCTV telah dipasang.;https://www.cnnindonesia.com/nasional/20180928163140-12-334039/polisi-tak-sita-sim-pengendara-saat-tilang-cctv-diterapkan
Antrean panjang baik kendaraan roda dua dan roda empat tampak mengantre memasuki Stasiun Pengisian Bahan Bakar Umum (SPBU) Pondok Bambu, Cipinang, Jakarta Timur pada Selasa (2/10) sore.;Antrean panjang memasuki SPBU Pondok Bambu.;https://www.cnnindonesia.com/nasional/20181002182642-20-335115/promo-pertamax-20-liter-rp20-ribu-sempat-bikin-macet-jakarta
Antrean yang mengular itu dikarenakan program promo PT Bank Mandiri untuk pembelian bahan bakar jenis Pertamax.;Antrean itu dikarenakan promo PT Bank Mandiri.;https://www.cnnindonesia.com/nasional/20181002182642-20-335115/promo-pertamax-20-liter-rp20-ribu-sempat-bikin-macet-jakarta
Nasabah Bank Mandiri bisa membeli 20 liter pertamax dengan harga Rp20 ribu asal membeli dengan kartu debit, kartu kredit, dan e-money dari Bank Mandiri.;Nasabah Bank Mandiri bisa membeli 20 liter pertamax dengan harga Rp20 ribu.;https://www.cnnindonesia.com/nasional/20181002182642-20-335115/promo-pertamax-20-liter-rp20-ribu-sempat-bikin-macet-jakarta
Namun pemandangan antrean mengular tak lagi terlihat di SPBU Kuningan, Jakarta yang juga sempat meladeni masyarakat yang memanfaatkan promo dari bank plat merah tersebut.;Antrean mengular tak terlihat di SPBU Kuningan.;https://www.cnnindonesia.com/nasional/20181002182642-20-335115/promo-pertamax-20-liter-rp20-ribu-sempat-bikin-macet-jakarta
Salah satu operator SPBU, Fachmi mengatakan di SPBU Kuningan, kupon gratis hanya diberikan pada 200 kendaraan saja.;Kupon gratis di SPBU Kuningan diberikan pada 200 kendaraan.;https://www.cnnindonesia.com/nasional/20181002182642-20-335115/promo-pertamax-20-liter-rp20-ribu-sempat-bikin-macet-jakarta
Fahcmi mengatakan kebijakan yang diterapkan di SPBU Kuningan, promo hanya berlaku pada pemilik kendaraan yang memiliki kupon saja. ;Promo di SPBU Kuningan berlaku jika memiliki kupon.;https://www.cnnindonesia.com/nasional/20181002182642-20-335115/promo-pertamax-20-liter-rp20-ribu-sempat-bikin-macet-jakarta
Berdasarkan unggahan @TMCPoldaMetroJaya sekitar pukul 14.19 WIB, situasi lalu lintas dari arah Pondok Kopi menuju Casablanca padat merayap. ;Lalu lintas dari arah Pondok Kopi menuju Casablanca padat merayap.;https://www.cnnindonesia.com/nasional/20181002182642-20-335115/promo-pertamax-20-liter-rp20-ribu-sempat-bikin-macet-jakarta
Kemacetan itu imbas dari antrean panjang di SPBU yang berada di Jalan Basuki Rahmat, Jakarta Timur.  ;Kemacetan itu imbas dari antrean panjang di SPBU.;https://www.cnnindonesia.com/nasional/20181002182642-20-335115/promo-pertamax-20-liter-rp20-ribu-sempat-bikin-macet-jakarta
Kasat Lantas Polres Jakarta Timur AKBP Sutimin mengatakan jika pembelian bensin di SPBU telah selesai lantaran bensin telah habis.;Pembelian selesai lantaran bensin telah habis.;https://www.cnnindonesia.com/nasional/20181002182642-20-335115/promo-pertamax-20-liter-rp20-ribu-sempat-bikin-macet-jakarta
Proses penilangan dengan sistem Electronic Traffic Law Enforcement (e-TLE) atau tilang dengan kamera CCTV di Jakarta bisa memakan waktu sampai 17 hari. ;Proses penilangan dengan sistem e-TLE di Jakarta.;https://www.cnnindonesia.com/nasional/20181001142240-20-334631/proses-tilang-cctv-bisa-makan-waktu-17-hari
Kebijakan ini memungkinkan polisi menilang secara elektronik dengan hanya menggunakan kamera pengintai atau CCTV sebagai bukti.;Kebijakan ini memungkinkan polisi menilang secara elektronik.;https://www.cnnindonesia.com/nasional/20181001142240-20-334631/proses-tilang-cctv-bisa-makan-waktu-17-hari
Polisi saat ini memberlakukan uji coba e-TLE maksimal selama 30 hari. Tujuannya, sosialisasi tanpa penindakan.;Uji coba e-TLE maksimal 30 hari.;https://www.cnnindonesia.com/nasional/20181001142240-20-334631/proses-tilang-cctv-bisa-makan-waktu-17-hari
Yusuf menjelaskan proses penilangan itu diawali dengan pemantauan pergerakan lalu lintas dari CCTV di sejumlah persimpangan. ;Proses penilangan diawali dengan pemantauan dari CCTV.;https://www.cnnindonesia.com/nasional/20181001142240-20-334631/proses-tilang-cctv-bisa-makan-waktu-17-hari
Untuk masa uji coba ini, katanya, baru ada dua CCTV yang diletakkan di daerah Thamrin, Jakarta Pusat.;Dua CCTV untuk masa uji coba.;https://www.cnnindonesia.com/nasional/20181001142240-20-334631/proses-tilang-cctv-bisa-makan-waktu-17-hari
Data yang diambil oleh petugas adalah nomor polisi (nopol) yang tertangkap CCTV. ;Data yang diambil adalah nomor polisi.;https://www.cnnindonesia.com/nasional/20181001142240-20-334631/proses-tilang-cctv-bisa-makan-waktu-17-hari
Menurutnya, masa waktu penerbitan surat konfirmasi dan batas waktu mengonfirmasi pengendara adalah 10 hari. Rinciannya, estimasi proses pengiriman surat ke kantor pos adalah tiga hari. Tujuh hari berikutnya, pemilik diberi waktu untuk mengklarifikasi siapa pengemudi yang terekam.;Masa waktu penerbitan surat konfirmasi dan batas waktu mengonfirmasi pengendara adalah 10 hari.;https://www.cnnindonesia.com/nasional/20181001142240-20-334631/proses-tilang-cctv-bisa-makan-waktu-17-hari
Setelah mengonfirmasi pengendara, polisi memberikan waktu 7 hari untuk melakukan pembayaran denda tilang melalui bank yang ditunjuk. ;Polisi memberikan 7 hari untuk pembayaran denda tilang.;https://www.cnnindonesia.com/nasional/20181001142240-20-334631/proses-tilang-cctv-bisa-makan-waktu-17-hari
Badan Pengelola Transportasi Jabodetabek (BPTJ) merekomendasikan agar perluasan sistem ganjil genap di Jakarta dilanjutkan.;BPTJ merekomendasi sistem ganjil genap dilanjutkan.;https://www.cnnindonesia.com/nasional/20181011204221-32-337835/bptj-usul-perluasan-sistem-ganjil-genap-dilanjutkan
Perluasan sistem ganjil genap tersebut diketahui akan berakhir pada 13 Oktober mendatang bersamaan dengan selesainya perhelatan Asian Para Games 2018.;Perluasan sistem ganjil genap berakhir pada 13 Oktober.;https://www.cnnindonesia.com/nasional/20181011204221-32-337835/bptj-usul-perluasan-sistem-ganjil-genap-dilanjutkan
Bambang menilai perluasan sistem ganjil genap tersebut memberikan dampak positif pada pengaturan lalu lintas di Jakarta. ;Sistem ganjil genap memberikan dampak positif.;https://www.cnnindonesia.com/nasional/20181011204221-32-337835/bptj-usul-perluasan-sistem-ganjil-genap-dilanjutkan
Tak hanya itu, menurut Bambang kebijakan tersebut juga membuat masyarakat Jakarta secara perlahan beralih ke moda transportasi umum.;Kebijakan tersebut membuat masyarakat beralih ke moda transportasi umum.;https://www.cnnindonesia.com/nasional/20181011204221-32-337835/bptj-usul-perluasan-sistem-ganjil-genap-dilanjutkan
Selain itu, Bambang mengakui ada peningkatan penjualan mobil bekas akibat sistem tersebut. Dari hasil survei BPTJ, peningkatan penjualan mobil bekas tersebut mencapai 20 persen.;Peningkatan penjualan mobil bekas mencapai 20 persen. ;https://www.cnnindonesia.com/nasional/20181011204221-32-337835/bptj-usul-perluasan-sistem-ganjil-genap-dilanjutkan
Bambang menambahkan selama penerapan perluasan sistem ganjil genap, jumlah pengguna transportasi publik justru mengalami peningkatan.;Jumlah pengguna transportasi publik meningkat.;https://www.cnnindonesia.com/nasional/20181011204221-32-337835/bptj-usul-perluasan-sistem-ganjil-genap-dilanjutkan
Pelaksana tugas Kepala Dinas Perhubungan DKI Jakarta Sigit Widjatmoko mengatakan saat ini Pemprov DKI Jakarta masih mengumpulkan berbagai data dan masukan dari berbagai pihak terkait dampak dari perluasan sistem ganjil genap tersebut.;Pemprov DKI Jakarta mengumpulkan data dan masukan terkait dampak perluasan sistem ganjil genap.;https://www.cnnindonesia.com/nasional/20181011204221-32-337835/bptj-usul-perluasan-sistem-ganjil-genap-dilanjutkan
Sebelumnya Gubernur DKI Jakarta Anies Baswedan juga mengatakan perluasan sistem ganjil genap justru meningkatkan penjualan mobil bekas.;Sistem ganjil genap meningkatkan penjualan mobil bekas.;https://www.cnnindonesia.com/nasional/20181011204221-32-337835/bptj-usul-perluasan-sistem-ganjil-genap-dilanjutkan
Perluasan sistem ganjil genap di Jakarta mulai diterapkan saat ajang Asian Games 2018 yang lalu. ;Sistem ganjil genap di Jakarta mulai diterapkan.;https://www.cnnindonesia.com/nasional/20181011204221-32-337835/bptj-usul-perluasan-sistem-ganjil-genap-dilanjutkan
Anies kemudian memutuskan untuk memperpanjang sistem tersebut hingga perhelatan Asian Para Games 2018 selesai yakni 13 Oktober mendatang.;Anies memperpanjang sistem hingga 13 Oktober.;https://www.cnnindonesia.com/nasional/20181011204221-32-337835/bptj-usul-perluasan-sistem-ganjil-genap-dilanjutkan
Badan Pengelola Transportasi Jabodetabek (BPTJ) menyatakan pemerintah akan memperpanjang kebijakan pelat nomor ganjil-genap di sejumlah ruas jalan di Jakarta sampai dengan 31 Desember mendatang.;Pemerintah akan memperpanjang kebijakan pelat nomor ganjil-genap.;https://www.cnnindonesia.com/nasional/20181013135839-20-338219/perpanjangan-ganjil-genap-hanya-berlaku-pagi-dan-sore
Bambang mengatakan kelonggaran pemberlakuan kebijakan ganjil-genap tersebut salah satunya dilakukan untuk menindaklanjuti keluhan dari para pemilik mall yang mengeluhkan adanya penurunan penjualan akibat kebijakan tersebut.;Kelonggaran kebijakan ganjil-genap dilakukan untuk menindaklanjuti keluhan dari para pemilik mall.;https://www.cnnindonesia.com/nasional/20181013135839-20-338219/perpanjangan-ganjil-genap-hanya-berlaku-pagi-dan-sore
Kebijakan pembatasan nomor kendaraan ganjil-genap di sejumlah ruas jalan Ibu Kota Jakarta resmi diperpanjang hingga 31 Desember 2018. ;Kebijakan pembatasan nomor kendaraan ganjil-genap resmi diperpanjang.;https://www.cnnindonesia.com/nasional/20181013122204-20-338194/kebijakan-ganjil-genap-diperpanjang-sampai-31-desember
Kepala Badan Pengelola Transportasi Jabodetabek (BPTJ) Bambang Prihantono mengatakan perpanjangan akan mulai dilaksanakan awal pekan depan.;Perpanjangan mulai dilaksanakan awal pekan depan.;https://www.cnnindonesia.com/nasional/20181013122204-20-338194/kebijakan-ganjil-genap-diperpanjang-sampai-31-desember
Bambang mengatakan keputusan perpanjangan tersebut didasarkan pada Peraturan Gubernur DKI Jakarta Nomor 106 Tahun 2018 tentang Pembatasan Lalu Lintas dengan Sistem Ganjil-Genap tertanggal 12 Oktober 2018 kemarin.;Keputusan perpanjangan tersebut didasarkan pada Peraturan Gubernur DKI Jakarta Nomor 106 Tahun 2018.;https://www.cnnindonesia.com/nasional/20181013122204-20-338194/kebijakan-ganjil-genap-diperpanjang-sampai-31-desember
